x_1,x_2,x_3,y
0.4241430687039897,-0.8938145426438258,-0.1455960872715029,1
0.1199365828853829,-0.9756530732352997,0.18361997922963716,1
0.4712326343131948,-0.8815567210159925,-0.028240962975408932,1
0.27476533824273847,-0.9402874054501174,0.200906953717984,1
0.2637776402862438,-0.9238724778325907,0.2772742346279045,1
0.02539869940776626,-0.9991934294493775,-0.031103000073721278,1
0.04975274724610302,-0.9957594934853061,-0.07738019950447145,1
0.5362451543754588,-0.8428414509865864,0.0453808649946866,1
-0.22749742511260332,-0.9585850635231729,-0.1713464255752368,1
0.16572457888522077,-0.9859625482340306,-0.020327750322477182,1
0.5377410560499749,-0.8428163250451576,-0.022253064409944897,1
-0.1456212260633598,-0.9783855459836469,-0.1468202367866399,1
0.08836443896687451,-0.9957806086258714,-0.024752886917668807,1
-0.19145953573292368,-0.9454249119656964,-0.263656940002702,1
-0.4777299546796417,-0.8735060570877776,-0.09360159524683141,1
0.002490380947888172,-0.9764330550910412,-0.21580613274026791,1
0.29992080946452493,-0.9535158396055526,0.029241266584437816,1
0.2534345919182289,-0.9619700559583423,0.10190446044577564,1
0.20134201716536299,-0.9791325472750558,-0.027583455012801614,1
0.04667759540020219,-0.9988551461501591,0.010468958735199659,1
0.4011109461913233,-0.90321620354442,-0.15267776033301705,1
0.447997162560891,-0.8810691001507506,-0.1517095352868014,1
0.03209450421259969,-0.9973474321550914,-0.06533025618343258,1
-0.1994177264368911,-0.9579630650351773,-0.20625066402596168,1
0.1599876037902686,-0.9853265683439406,-0.059460241750281174,1
0.0920136908763003,-0.9777226696545734,-0.18865805557901477,1
0.4374943460437125,-0.8991018701641912,0.014646646272730858,1
0.056152416364914776,-0.9833884698518862,0.17260945367721617,1
0.06141594077762209,-0.9617132224098247,-0.267087551302023,1
-0.011201070443032096,-0.9957866630459031,-0.09101350295882017,1
0.39892422041698267,-0.9169364305210069,0.009329991859438735,1
0.20838491756696872,-0.9770501021588455,0.04414548676815522,1
0.3506635238545117,-0.9028855875307555,-0.24866183637055905,1
0.3096284176332365,-0.9471384907323803,-0.08401739324167831,1
-0.07635517191980941,-0.9656411693600181,-0.24840897680662252,1
0.23759621504206627,-0.9402877507655112,0.24373548030194542,1
-0.2611498218958941,-0.9620387998358698,-0.07925981411851624,1
0.1004754199568605,-0.9809608841429486,-0.16619396428864966,1
-0.11375872022838394,-0.9861005035092505,-0.1210981030024948,1
0.24381606933164982,-0.9660506543227572,0.08543920422286838,1
0.4484219536934892,-0.8931639839470631,-0.0342906579920057,1
0.32118117196179363,-0.9369283111869138,0.13786948347508382,1
0.3538070581389198,-0.927579204785967,0.12007241340006457,1
0.4042758831760639,-0.8882814145142857,-0.21798426298866988,1
0.22325508010964376,-0.9442940196587044,0.24179738137962306,1
0.4349965732664345,-0.868530939000089,0.2375541817061594,1
-0.4499412510726334,-0.8808777228730089,-0.14699424454466192,1
0.29164720571239344,-0.9427270933880733,-0.1618874139401448,1
0.338041009601602,-0.9167370054769772,0.2128885591492275,1
0.20615977241018468,-0.9652775202999493,-0.1604289781908544,1
0.11286991739311239,-0.9932375794365927,0.02719361216554809,1
0.477459848467144,-0.8662029970580706,0.1473922012500936,1
0.12473906095168003,-0.98164247011969,0.14428522977147262,1
-0.41901782972028345,-0.899767439032673,-0.121830267311077,1
0.3752413879427506,-0.9104191490870083,0.17415761180748368,1
0.0953424153065467,-0.9873804222622129,-0.12645048666101727,1
-0.1912225240169019,-0.978185214557222,-0.08116423060836081,1
0.43824481717309005,-0.8968460352396352,0.0600722006911004,1
0.28685995884583265,-0.9579292283764227,-0.00910809711842008,1
0.21883880090446162,-0.9645748976950247,-0.14732564595252998,1
0.1799748143435519,-0.976234115977969,0.12073117659791674,1
-0.07683512008038161,-0.9843098428977617,-0.1588411077045771,1
0.32183279970807754,-0.9231743660106161,0.21017311667517713,1
0.17988563835660334,-0.9316297866498144,0.31576430726074556,1
0.28272978594315096,-0.9591699890780745,0.007536590244033039,1
0.27922035909804954,-0.9135657322241416,0.29569180572164033,1
0.3831860268124309,-0.9140925507586163,0.13267734359456168,1
0.34351337400093734,-0.9311586726616199,0.12223783460754897,1
0.28256644054159524,-0.9438088950536935,0.17140879877409806,1
-0.3599292575042971,-0.9228053275894922,-0.1374090861801184,1
0.4012279822702043,-0.8976163340629051,0.18248567907332325,1
-0.024606477998238573,-0.9986191977933235,-0.046413565249192865,1
0.4504497500945365,-0.8872628857979952,0.09929548894679564,1
0.4044076446727003,-0.8810848004554898,-0.24524280078442395,1
0.20482709769545804,-0.9328193946593271,0.2964689477787885,1
0.4212866727164376,-0.8967829161946247,-0.13526988065707019,1
0.11575798518594924,-0.9912335996401636,0.06368704585779955,1
0.14525536296395347,-0.9825145816358359,0.11647307157952207,1
0.4234781751291844,-0.9008941090126725,-0.09516322575196144,1
-0.22223138839298914,-0.9565462799700397,-0.1887655272776328,1
0.5825370206252114,-0.8117035699008608,-0.04228397109189846,1
0.18220350171626487,-0.9604967991272868,-0.21035156958902748,1
-0.2707021580503879,-0.9296274474227587,-0.2500262998668514,1
0.23668125198182413,-0.9330864108134677,0.27079832886404037,1
0.590104048565067,-0.8044013233714942,-0.06867112075178244,1
0.21982027257177386,-0.9415605203161291,-0.2552309431642079,1
0.06111367804841599,-0.9881743308148685,-0.14062933646284967,1
0.43235148645244265,-0.8991559974239933,0.06775458994656386,1
0.2786125413747712,-0.920912667022007,0.2725709293140142,1
-0.04609152834578396,-0.957513020499941,-0.2846829580214264,1
0.2776399989839812,-0.9592041437700147,0.05332393026219685,1
0.30392771128018925,-0.91562559131879,0.26316862054223383,1
0.023822101890137733,-0.9810567154409011,-0.19225043185867366,1
0.15933051494209133,-0.9805998852094878,0.11418253866256166,1
0.35765584413277574,-0.9299060176297944,0.0857735130070363,1
-0.21630422144815176,-0.9489355258283826,-0.2296385237814425,1
0.3159821759090224,-0.9353717172604873,-0.15885532744282366,1
-0.2317560130721874,-0.9637694525084016,-0.1320514779036566,1
0.15769829711815905,-0.9811023541998944,0.11211341431540583,1
0.10327974032306461,-0.9926045017579149,-0.06379340348909192,1
-0.01968160308249932,-0.9986325453131247,-0.04843215813416503,1
0.3597017277937093,-0.8987263431058513,-0.2508099424460759,1
0.3891978859532253,-0.9180376861393535,0.07570873395746364,1
-0.14583878924786406,-0.9830977842085992,-0.11067878854983766,1
0.2612715620994653,-0.9586920819372078,0.1124573824566766,1
-0.11383308504210353,-0.9578493864201525,-0.2637547756616637,1
-0.048186023772581334,-0.958697141524746,-0.28031749489689234,1
0.3240096506096632,-0.8986965983625316,0.29557092279758923,1
0.2964734893200862,-0.9325915143522449,0.20585562292189016,1
0.07553306723834245,-0.975909437280858,-0.2046839661031787,1
-0.09615167759797434,-0.9879397132965155,-0.12136711987475808,1
0.29465491165370566,-0.954340314211485,-0.04912278197609765,1
0.5174893745672036,-0.8486714201953721,0.10936895242076014,1
-0.2489307303270457,-0.9497259648111432,-0.18987912803251158,1
0.5308196722438551,-0.8474409078469491,0.008624573407706318,1
0.1762207825705097,-0.9806453317366918,0.08532859505037492,1
0.08118844049909231,-0.982874034980988,0.1654299504005154,1
0.5018908286964048,-0.863104290813236,0.05618344284766613,1
0.4270481467741298,-0.8844331026426129,0.18817004885672578,1
-0.02743754356902835,-0.9900284302467238,-0.13816978145059705,1
0.2946258602521331,-0.9556053424601287,-0.003745922096182245,1
0.3568520421566983,-0.9322964652728392,0.058990853938248204,1
0.13875968587629775,-0.9709806712161535,-0.19478779658936318,1
0.4677322450002743,-0.883673683925053,-0.01863779293073828,1
0.14580615825663512,-0.9529225944936671,0.2658553988880029,1
-0.17847439115828095,-0.9576525562606096,-0.22593909176634486,1
0.5078510424624566,-0.8457824743733643,0.16352163377567333,1
0.4273159272458775,-0.8907878068553258,-0.15459036671110699,1
0.1427554334174446,-0.9885629268542844,0.048623305925125176,1
0.005557937157604818,-0.966302358388656,-0.2573496872099782,1
0.043424486914847675,-0.976565621837867,-0.2107935012769666,1
0.15995567334467398,-0.947490847058157,0.27690301064789474,1
0.39087443899002877,-0.894812254588041,-0.21570396839951086,1
0.23933026722574838,-0.9696100395923045,0.05076804419574827,1
0.20652288559220278,-0.9783367872115981,-0.01433277764978141,1
0.1720460881654036,-0.9648146299096163,-0.1988287541060205,1
-0.0906089572881244,-0.9894338990045756,-0.11318381668667203,1
0.20614761902777354,-0.9780948870980739,0.028871283341514932,1
0.5367852977540898,-0.8428075256652058,-0.0392048312985362,1
0.17440894570826923,-0.9828029827914606,-0.06066149250667894,1
0.5418872347701197,-0.833495000458312,-0.10790879947525751,1
0.09937225445000453,-0.9909070083475715,-0.09071083647056331,1
-0.055180267369278786,-0.9725210266193342,-0.22618132300508628,1
0.041296790401445994,-0.998657685761148,-0.03126342547974048,1
0.20132289797814926,-0.9777596669124559,0.058780307152337674,1
0.11037791667310831,-0.961104916919612,0.2531680354702192,1
0.24100916633017905,-0.9695207226419172,0.04409251765012429,1
-0.0024437308370354083,-0.9999968188550096,-0.0006248675518465934,1
0.15694434558477968,-0.9733199845950522,0.16738183885013563,1
0.08950536124779829,-0.9959591618110856,-0.007357874180834598,1
0.12915347257342513,-0.9914631855699922,-0.01789223802738349,1
0.10087967949923375,-0.983149541672809,0.15244759418461684,1
0.45878226983893045,-0.888320577058159,0.0201340819631362,1
0.059606582629227814,-0.9797637969134696,0.19107579010687478,1
0.21489327204572395,-0.9683799056115288,-0.12673294771798374,1
0.07024068147548194,-0.9971628800458321,0.027063579300622788,1
0.36212858594636094,-0.9078356535696989,-0.21141739130962434,1
0.2803305650578382,-0.941663168315809,0.18623976946878326,1
0.29455259855811333,-0.9236354183662953,-0.24522720204329224,1
-0.02865523208607655,-0.9960203870061545,-0.0843935207359162,1
0.5169247568823816,-0.8500786430916302,0.10077249764486149,1
-0.21806538993038457,-0.9745290331980938,-0.0523512098093045,1
-0.11928124723268263,-0.9919211911056988,-0.043177942216687824,1
0.6062057366504481,-0.7953007671889164,-0.0033607381344843467,1
0.30127539832285277,-0.9361060429101271,-0.1814899743582262,1
-0.19911745664192906,-0.9513668047169443,-0.2350605057067669,1
-0.2947179457328288,-0.9434241577478262,-0.15196114977462524,1
0.3450397213216694,-0.9343656188767024,0.0889296405672583,1
0.24248717811295173,-0.9578783825393721,0.15384723824162058,1
0.0322335871206235,-0.9778321368474675,-0.20689443687458783,1
0.1609772818763667,-0.9838572384710162,0.07817447811071412,1
0.5160722793449758,-0.8563717521771822,0.017228597292408394,1
-0.14299883241952707,-0.9864773809097246,-0.08008564715441938,1
-0.4388751393660862,-0.8859260940558534,-0.15007853916312483,1
0.47765204300590697,-0.8609385884988535,0.17502363453512523,1
-0.4575257818814231,-0.8835490241911473,-0.1000563879253293,1
0.1306683253615109,-0.9610354618060863,0.24359111210875617,1
0.582930204024122,-0.8107118514319294,-0.05420951193479585,1
0.2109521869401041,-0.9410237701247549,-0.264524930555477,1
0.3931975668025262,-0.9190374907438964,-0.027672442388331175,1
0.2021214364555919,-0.9704363599144453,-0.1319098035823314,1
0.5113679034874566,-0.8448685082401685,0.15716256254870523,1
0.3278062775145908,-0.9443263078097259,-0.02812238966513445,1
0.4221790424737581,-0.8822849329087861,0.2081781767094711,1
0.20409171695318498,-0.9435769932246633,-0.2607854078130234,1
-0.032179197061270884,-0.9695287077557528,-0.24285506812490432,1
0.16586285955389649,-0.9810997571345098,0.09966332510613062,1
0.3823117978725244,-0.9232126240669182,-0.038937642082607256,1
-0.4024183666292922,-0.9052509072965975,-0.1363094018697894,1
0.2342278768963732,-0.9508102897118913,-0.20272418371424422,1
0.30222991805514,-0.952853503901944,0.026968068788318287,1
0.18089750258019777,-0.9599790990744983,0.21381352366106765,1
-0.12289750285460915,-0.9735260263430541,-0.19272591892323285,1
0.6188626430159418,-0.783998402346363,-0.04853384589822986,1
-0.33929641775305314,-0.9347857128661354,-0.10513615896206492,1
0.19800032782174404,-0.9322083974718808,0.30295770969788816,1
0.09155295105512841,-0.9948221467533093,-0.04412429582706651,1
0.031480485479602256,-0.9851019396735899,-0.16906551240657994,1
0.4111781842666777,-0.9100428161626728,0.05248403122731544,1
-0.01831302839330475,-0.993599114478965,-0.1114694249455098,1
0.22677160161162346,-0.9634407340504418,0.14267653161906121,1
0.06788243998002062,-0.9960433476266078,-0.05735524379809834,1
-0.27928393812927105,-0.9505879912854819,-0.13558374801884635,1
0.5328760859488701,-0.845916617816997,0.021636837219544052,1
0.12853464389730462,-0.9893763926789132,-0.06792053391908785,1
0.4193858257393753,-0.8907515767207027,-0.1751489587136741,1
0.186969973252195,-0.9809889535313854,0.05198944269244401,1
-0.005675007791125399,-0.9993041305838626,-0.03686528020510821,1
0.4185762046457948,-0.8947673588478284,0.15551634783778515,1
0.5914561729611224,-0.8024392979487475,-0.07918818455870892,1
