x_1,x_2,y
0.5842022243484206,0.5465099933267085,1
0.5478556936215476,0.4412184177230327,1
0.5896227628051374,0.5089905730554936,1
0.5662111443924956,0.43561110988691487,1
0.5655102706148499,0.4105689463389731,1
0.5368750047426915,0.5099019893764242,1
0.5396523411684555,0.5246555293348538,1
0.5982050305250493,0.485549859306351,1
0.5075905198336188,0.5548117350505829,1
0.5528656288021772,0.5064709695966154,1
0.5983496134347571,0.5070839551427263,1
0.5172521505352439,0.5469038850670306,1
0.5440245671669609,0.5078798934327761,1
0.5113533265819477,0.5849286845668024,1
0.47728345993151544,0.5298379915017882,1
0.5342842034073382,0.5692379201530136,1
0.5685279725232806,0.4906908888115876,1
0.5631857668243277,0.46750639803083605,1
0.5569766228019553,0.5087812001907771,1
0.5392867814543906,0.496667566062687,1
0.5813538710848128,0.5487896595425806,1
0.5872997135573231,0.5484778313428806,1
0.5376404668732591,0.5208100874063095,1
0.5107382419145456,0.566126230728293,1
0.5522353509544571,0.5189379532360925,1
0.5446281875646211,0.5604137789520323,1
0.5853123450045424,0.4953376609843584,1
0.540458696373958,0.44478015000219207,1
0.5412219289721366,0.5860612912081632,1
0.532720597804331,0.5290106435767716,1
0.5804963381324061,0.4970301282647942,1
0.557806695570946,0.48594348699613854,1
0.5759735788076579,0.5799907815742594,1
0.5697986808205072,0.5267751307067452,1
0.5250535694406766,0.5799076865879504,1
0.5620416432441528,0.4216271285448324,1
0.5039585055213767,0.525255672817414,1
0.5455614372682986,0.5531477850007359,1
0.5209801900533513,0.5386415636040823,1
0.5620096619347243,0.47277065946586716,1
0.5867210816349617,0.5109171956518311,1
0.5714180317031158,0.45597454924777125,1
0.5752876133110856,0.46168732344891783,1
0.5823935423077367,0.5699481477521219,1
0.5603031967501299,0.4222630690199709,1
0.5866107682333244,0.4236542721131745,1
0.48048220035922806,0.5469598809973126,1
0.5679934006825926,0.5517581415676507,1
0.574027296978334,0.4317128715348961,1
0.5578387744917973,0.5512877584324404,1
0.5468173796493999,0.49134293721078925,1
0.5910812494302609,0.4529120504948677,1
0.5483178596695835,0.45391171873937775,1
0.4846081635914441,0.5388763572026034,1
0.5782963417455725,0.44427977745625147,1
0.5449033994317667,0.5403584848417042,1
0.5121190102776287,0.525863827087306,1
0.5855010013901555,0.4808669053455449,1
0.566965973187663,0.5028992374436069,1
0.5592761922413167,0.5470665304660919,1
0.5546539758901115,0.46147609597781125,1
0.5251675544083039,0.5507757576532945,1
0.5720064337358169,0.4325972360347108,1
0.5556093009249745,0.39773910842428417,1
0.5664772750407333,0.49760100610629,1
0.5676074990378396,0.4044498572277887,1
0.5789760715071671,0.45764259284160524,1
0.5740438437145815,0.46099293316166234,1
0.5669588038986519,0.4451681128009537,1
0.4918537142340409,0.5438774935459457,1
0.5816281468945843,0.44158568234043494,1
0.5312035594111606,0.5147792061887535,1
0.5872289839549406,0.4683410941482258,1
0.5827560126534236,0.578867683051158,1
0.5584885245942833,0.40419087315780533,1
0.5837615429217325,0.5431901447973382,1
0.5471689096299674,0.4797140544552627,1
0.5506275873805531,0.4628411285766083,1
0.583788348017994,0.5303373029002088,1
0.5081274328277359,0.5604486141572467,1
0.604533876015914,0.5134634200114506,1
0.5552387414996283,0.567460866166759,1
0.5018857510676789,0.5804392693413825,1
0.5621448957930448,0.4127123467609882,1
0.6057157900850261,0.5218759131161448,1
0.5599851506398861,0.582151500247605,1
0.5409943876870046,0.5449125825663962,1
0.5847844159792049,0.478416508822487,1
0.5672861192957263,0.4121260579449384,1
0.5285446747285769,0.591888324448526,1
0.5659221612931715,0.4830184116420295,1
0.5703123713601852,0.41523244284926464,1
0.5367462292031138,0.5615785891467951,1
0.5522477788793226,0.4635751256212489,1
0.5756023030033307,0.4726638535939891,1
0.5085990975926836,0.5737543948470525,1
0.5709114966835973,0.550780342145789,1
0.5072536964233644,0.5421564194516076,1
0.5520548664941052,0.46423800539640114,1
0.5457434930340963,0.5203198692132182,1
0.5317621586394189,0.5154224681022335,1
0.5771360979509429,0.5806969198463632,1
0.5794328293933182,0.4758780802571392,1
0.5173067111250053,0.5353024790126568,1
0.5641452577118575,0.4641278201240693,1
0.5205911620309945,0.5849609694061795,1
0.5283044258580102,0.5904397483528502,1
0.5732060595317918,0.4044901358265184,1
0.568874189318825,0.4340022723341519,1
0.542748228554586,0.565616663084208,1
0.5230011579335738,0.5387278306291241,1
0.5679299922575879,0.515642562487947,1
0.5960441250371399,0.46511700149698887,1
0.5049472606888457,0.5608096129735111,1
0.5974065019111204,0.49725467898516784,1
0.554143137761785,0.47280599650538213,1
0.5433343468728545,0.4470988218626514,1
0.5936796084467574,0.482106832735514,1
0.5849690922802366,0.4397443912932465,1
0.5308555295839943,0.5441219622307822,1
0.5678845567133646,0.5011923668246353,1
0.575419731651746,0.4812117202792343,1
0.5500800887018364,0.5624018196096039,1
0.5891597795858367,0.5059329372650706,1
0.5512003662623008,0.41434562818306886,1
0.513116164775716,0.572545034844354,1
0.5952716488977062,0.447714644832088,1
0.5846798304350536,0.549405775810675,1
0.5502466591808344,0.48451661589702333,1
0.5346469560780117,0.582849221582853,1
0.5390306998339595,0.5676047638329369,1
0.552946754671254,0.4106919259472793,1
0.5806640055121645,0.5692046158339906,1
0.5614173296483458,0.48383307979736556,1
0.5575698989671606,0.5045624210400559,1
0.5539917869511143,0.563713756221997,1
0.5236468442773863,0.536104896889343,1
0.5575339383962657,0.49080870788209163,1
0.5982587769707064,0.5124824844176579,1
0.5538973656993037,0.5193210147856216,1
